Order_ID,Order_Date,Origin_City,Destination_City,Route_Type,Transportation_Mode,Product_Category,Base_Lead_Time_Days,Scheduled_Lead_Time_Days,Actual_Lead_Time_Days,Delay_Days,Delivery_Status,Disruption_Event,Geopolitical_Risk_Index,Weather_Severity_Index,Inflation_Rate_Pct,Shipping_Cost_USD,Order_Weight_Kg,Mitigation_Action_Taken
ORD-399CAFA6,9/2/24,"Hamburg, DE","New York, US",Atlantic,Sea,Raw Materials,12,14,12,0,On Time,None,0.22,5.9,5.13,571.57,937,Standard Shipping
ORD-8B3BF54B,4/6/24,"Santos, BR","Shanghai, CN",Commodity,Sea,Textiles,35,37,35,0,On Time,None,0.26,0,3.43,2239.02,3554,Standard Shipping
ORD-7EC746CA,12/28/24,"Shanghai, CN","Los Angeles, US",Pacific,Sea,Pharmaceuticals,18,20,18,0,On Time,None,0.49,2.5,3.85,5677.64,7621,Standard Shipping
ORD-E51663D0,12/10/25,"Mumbai, IN","Felixstowe, UK",Suez,Sea,Auto Parts,24,27,24,0,On Time,None,0.46,1,5.33,5828.32,7984,Standard Shipping
ORD-C46501BD,2/23/25,"Tokyo, JP","Singapore, SG",Intra-Asia,Sea,Textiles,7,10,7,0,On Time,None,0.5,6.2,2,1944,2592,Standard Shipping
ORD-94DF373F,2/15/24,"Hamburg, DE","New York, US",Atlantic,Sea,Raw Materials,12,13,12,0,On Time,None,0.55,2.3,3.6,4542.28,5861,Standard Shipping
ORD-166742C8,10/2/25,"Shenzhen, CN","Rotterdam, NL",Suez,Sea,Perishable Foods,28,29,29,0,On Time,None,0.26,4.1,3.18,3449.88,5476,Standard Shipping
ORD-CBCCAE3A,3/25/24,"Hamburg, DE","New York, US",Atlantic,Sea,Perishable Foods,12,13,13,0,On Time,None,0.37,9.3,2.12,5387.53,7865,Standard Shipping
ORD-3ED7E5B0,7/3/24,"Santos, BR","Shanghai, CN",Commodity,Sea,Auto Parts,35,36,38,2,Late,Port Congestion,0.16,8.9,4.07,1323.85,2075,Standard Shipping
ORD-4F9F24E7,7/1/24,"Hamburg, DE","New York, US",Atlantic,Sea,Consumer Electronics,12,15,12,0,On Time,None,0.21,7.4,3.61,4147.27,6855,Standard Shipping
ORD-470256CB,8/8/25,"Shenzhen, CN","Rotterdam, NL",Suez,Sea,Pharmaceuticals,28,31,28,0,On Time,None,0.85,2.8,2.98,2325.45,2514,Standard Shipping
ORD-419A1B81,5/3/25,"Mumbai, IN","Felixstowe, UK",Suez,Sea,Pharmaceuticals,24,27,24,0,On Time,None,0.38,8.2,0.92,4703.04,6816,Standard Shipping
ORD-F6EBFEC3,4/24/24,"Shanghai, CN","Los Angeles, US",Pacific,Sea,Auto Parts,18,20,18,0,On Time,None,0.76,1.6,3.57,1093.84,1243,Standard Shipping
ORD-9F58AD16,9/26/24,"Santos, BR","Shanghai, CN",Commodity,Sea,Auto Parts,35,37,35,0,On Time,None,0.58,0.8,2.88,5217.95,6605,Standard Shipping
ORD-109F196C,11/6/25,"Santos, BR","Shanghai, CN",Commodity,Sea,Consumer Electronics,35,37,35,0,On Time,None,0.45,1.8,3.7,6698.27,9239,Standard Shipping
ORD-612F1F34,5/21/24,"Shanghai, CN","Los Angeles, US",Pacific,Sea,Pharmaceuticals,18,21,18,0,On Time,None,0.5,0.6,2.34,5742.75,7657,Standard Shipping
ORD-D1E1AA45,10/28/24,"Mumbai, IN","Felixstowe, UK",Suez,Sea,Raw Materials,24,26,23,0,On Time,None,0.83,7.3,1.6,1488.71,1627,Standard Shipping
ORD-0D7035E6,4/7/25,"Santos, BR","Shanghai, CN",Commodity,Sea,Auto Parts,35,36,35,0,On Time,None,0.22,6,2.69,98.21,161,Standard Shipping
ORD-C027ACAE,10/13/24,"Tokyo, JP","Singapore, SG",Intra-Asia,Sea,Auto Parts,7,9,8,0,On Time,None,0.54,9.2,4.18,1914.22,2486,Standard Shipping
ORD-A4E11778,11/24/25,"Santos, BR","Shanghai, CN",Commodity,Sea,Consumer Electronics,35,38,34,0,On Time,None,0.16,9.3,2.63,4640.58,8001,Standard Shipping
ORD-02C5C431,8/4/25,"Shenzhen, CN","Rotterdam, NL",Suez,Sea,Auto Parts,28,29,43,14,Late,Geopolitical Conflict (Route Diversion),0.67,5,2.72,11925.14,8926,Re-routing
ORD-725A5E9E,12/8/24,"Shanghai, CN","Los Angeles, US",Pacific,Sea,Raw Materials,18,21,19,0,On Time,None,0.23,3.7,3.32,5291.46,8604,Standard Shipping
ORD-5D2672FC,7/23/25,"Santos, BR","Shanghai, CN",Commodity,Sea,Consumer Electronics,35,36,34,0,On Time,None,0.24,9.9,2.26,575.98,929,Standard Shipping
ORD-0C7DE81C,6/3/24,"Shanghai, CN","Los Angeles, US",Pacific,Air,Semiconductors,2,4,2,0,On Time,None,0.56,4.2,1.91,75298.08,8776,Standard Shipping
ORD-2F5817D2,5/19/25,"Hamburg, DE","New York, US",Atlantic,Sea,Auto Parts,12,15,12,0,On Time,None,0.18,0.9,5.06,3448.55,5845,Standard Shipping
ORD-63AD928A,1/3/25,"Hamburg, DE","New York, US",Atlantic,Sea,Raw Materials,12,13,12,0,On Time,None,0.61,0.2,4.82,3797.99,4718,Standard Shipping
ORD-BB314434,2/15/25,"Hamburg, DE","New York, US",Atlantic,Air,Semiconductors,2,5,1,0,On Time,None,0.82,2.1,4.8,39109.07,3907,Standard Shipping
ORD-0839F399,1/3/26,"Hamburg, DE","New York, US",Atlantic,Sea,Perishable Foods,12,13,12,0,On Time,None,0.17,7,5.05,5520.64,9437,Standard Shipping
ORD-B13F2A47,10/5/25,"Santos, BR","Shanghai, CN",Commodity,Sea,Auto Parts,35,36,35,0,On Time,None,0.73,0.5,4.46,8064.39,9323,Standard Shipping
ORD-DBF697B6,9/19/25,"Santos, BR","Shanghai, CN",Commodity,Air,Pharmaceuticals,4,6,4,0,On Time,None,0.69,2.5,3.81,48055.15,5170,Standard Shipping
ORD-0C1BB676,4/21/24,"Hamburg, DE","New York, US",Atlantic,Sea,Auto Parts,12,14,11,0,On Time,None,0.58,0.9,1.5,7604.54,9626,Standard Shipping
ORD-C1CC7134,12/14/25,"Santos, BR","Shanghai, CN",Commodity,Sea,Consumer Electronics,35,37,35,0,On Time,None,0.6,8.3,4.91,2960.8,3701,Standard Shipping
ORD-474E1693,1/1/25,"Mumbai, IN","Felixstowe, UK",Suez,Sea,Semiconductors,24,27,24,0,On Time,None,0.82,5.6,3.85,7190.82,7902,Standard Shipping
ORD-4651B36E,11/6/24,"Shenzhen, CN","Rotterdam, NL",Suez,Sea,Consumer Electronics,28,30,26,0,On Time,None,0.61,3.8,6.14,7041.33,8747,Standard Shipping
ORD-52119498,6/26/25,"Tokyo, JP","Singapore, SG",Intra-Asia,Air,Semiconductors,2,3,2,0,On Time,None,0.47,0.6,4.08,23786.07,2942,Standard Shipping
ORD-363A1945,1/29/24,"Santos, BR","Shanghai, CN",Commodity,Sea,Raw Materials,35,38,43,5,Late,Port Congestion,0.31,5.7,3.77,1337.25,1856,Standard Shipping
ORD-5CC0CBA0,5/17/25,"Shenzhen, CN","Rotterdam, NL",Suez,Sea,Perishable Foods,28,31,28,0,On Time,None,0.9,4.2,6.14,3897.85,4103,Standard Shipping
ORD-0B2F35F7,2/4/25,"Santos, BR","Shanghai, CN",Commodity,Sea,Consumer Electronics,35,37,35,0,On Time,None,0.18,6.9,2.8,2280.35,3865,Standard Shipping
ORD-D73F10C6,4/16/24,"Shenzhen, CN","Rotterdam, NL",Suez,Sea,Raw Materials,28,30,28,0,On Time,None,0.43,2,2.88,4162.01,5821,Standard Shipping
ORD-F1DF5093,3/18/24,"Santos, BR","Shanghai, CN",Commodity,Sea,Consumer Electronics,35,36,34,0,On Time,None,0.88,9.3,2.03,6878.92,7318,Standard Shipping
ORD-D85F3D7D,6/21/25,"Shanghai, CN","Los Angeles, US",Pacific,Sea,Raw Materials,18,21,18,0,On Time,None,0.43,5.5,1.74,871.58,1219,Standard Shipping
ORD-2B78B83C,10/29/25,"Tokyo, JP","Singapore, SG",Intra-Asia,Sea,Perishable Foods,7,9,7,0,On Time,None,0.43,9.3,3.8,461.89,646,Standard Shipping
ORD-036A8ED1,4/4/25,"Tokyo, JP","Singapore, SG",Intra-Asia,Sea,Raw Materials,7,8,10,2,Late,Port Congestion,0.13,0.9,6.16,2055.3,3307,Standard Shipping
ORD-351A47A3,11/11/24,"Tokyo, JP","Singapore, SG",Intra-Asia,Sea,Perishable Foods,7,10,7,0,On Time,None,0.25,8.9,2.92,4411.88,7059,Standard Shipping
ORD-74C6277C,5/6/25,"Hamburg, DE","New York, US",Atlantic,Sea,Auto Parts,12,14,13,0,On Time,None,0.9,8.2,3.3,5214.55,5489,Standard Shipping
ORD-BA967D9C,3/28/24,"Mumbai, IN","Felixstowe, UK",Suez,Air,Semiconductors,3,6,19,13,Late,Geopolitical Conflict (Route Diversion),0.76,2.3,3.4,8549.38,368,Expedited Air Freight
ORD-D9EC8B5D,5/18/24,"Shanghai, CN","Los Angeles, US",Pacific,Sea,Perishable Foods,18,20,19,0,On Time,None,0.8,9.5,2.61,4512.6,5014,Standard Shipping
ORD-296A12E1,3/16/24,"Tokyo, JP","Singapore, SG",Intra-Asia,Sea,Textiles,7,8,7,0,On Time,None,0.32,5.7,2.37,6083.22,9217,Standard Shipping
ORD-C1E58D62,5/30/24,"Shenzhen, CN","Rotterdam, NL",Suez,Sea,Semiconductors,28,30,44,14,Late,Geopolitical Conflict (Route Diversion),0.54,5.8,5.5,5717.71,3094,Expedited Air Freight
ORD-F0087669,2/17/25,"Shanghai, CN","Los Angeles, US",Pacific,Sea,Perishable Foods,18,21,17,0,On Time,None,0.29,8.4,4.31,3069.56,4759,Standard Shipping
ORD-1C7CA687,9/28/24,"Tokyo, JP","Singapore, SG",Intra-Asia,Sea,Semiconductors,7,10,7,0,On Time,None,0.81,2.1,3.05,3324.97,3674,Standard Shipping
ORD-FBD8396D,11/10/24,"Santos, BR","Shanghai, CN",Commodity,Sea,Raw Materials,35,36,34,0,On Time,None,0.23,3.5,6.72,3840.06,6244,Standard Shipping
ORD-B62906B3,2/20/24,"Shenzhen, CN","Rotterdam, NL",Suez,Air,Semiconductors,3,4,3,0,On Time,None,0.44,2.5,2.37,27775.44,3507,Standard Shipping
ORD-0946FD86,12/23/24,"Santos, BR","Shanghai, CN",Commodity,Sea,Auto Parts,35,37,35,0,On Time,None,0.22,0.4,2.07,1460.34,2394,Standard Shipping
ORD-C2D76446,2/5/24,"Mumbai, IN","Felixstowe, UK",Suez,Air,Pharmaceuticals,3,6,2,0,On Time,None,0.33,2.4,2.2,1104.57,151,Standard Shipping
ORD-B4941B1C,1/19/24,"Tokyo, JP","Singapore, SG",Intra-Asia,Sea,Perishable Foods,7,8,7,0,On Time,None,0.16,3.7,3.21,3193.48,5506,Standard Shipping
ORD-03992153,5/12/24,"Hamburg, DE","New York, US",Atlantic,Sea,Pharmaceuticals,12,15,11,0,On Time,None,0.61,3,5.29,2653.28,3296,Standard Shipping
ORD-0A83C3AF,4/12/24,"Shanghai, CN","Los Angeles, US",Pacific,Sea,Perishable Foods,18,20,18,0,On Time,None,0.72,0.3,1.46,2962.7,3445,Standard Shipping
ORD-DE50ABAD,6/17/24,"Tokyo, JP","Singapore, SG",Intra-Asia,Air,Semiconductors,2,4,2,0,On Time,None,0.51,5,4.74,3961.49,477,Standard Shipping
ORD-3BBFC4F5,3/1/25,"Shenzhen, CN","Rotterdam, NL",Suez,Sea,Raw Materials,28,29,28,0,On Time,None,0.29,8.3,1.78,767.55,1190,Standard Shipping
ORD-E9B8543B,11/13/24,"Tokyo, JP","Singapore, SG",Intra-Asia,Sea,Perishable Foods,7,9,6,0,On Time,None,0.23,7.5,3.03,3436.62,5588,Standard Shipping
ORD-95D07F6C,8/17/25,"Shenzhen, CN","Rotterdam, NL",Suez,Air,Semiconductors,3,5,23,18,Late,Geopolitical Conflict (Route Diversion),0.79,8.4,2.71,12192.05,516,Expedited Air Freight
ORD-88A197C5,6/22/25,"Santos, BR","Shanghai, CN",Commodity,Air,Pharmaceuticals,4,7,5,0,On Time,None,0.72,8.7,2.55,1040.6,110,Standard Shipping
ORD-265722C9,3/29/25,"Santos, BR","Shanghai, CN",Commodity,Air,Pharmaceuticals,4,5,4,0,On Time,None,0.3,7.8,4.96,34177,4780,Standard Shipping
ORD-8AE044D6,11/3/24,"Tokyo, JP","Singapore, SG",Intra-Asia,Sea,Auto Parts,7,8,7,0,On Time,None,0.71,5.6,5.05,6635.65,7761,Standard Shipping
ORD-F14DCAB2,4/15/25,"Mumbai, IN","Felixstowe, UK",Suez,Sea,Auto Parts,24,27,24,0,On Time,None,0.8,3.4,3.46,4560.3,5067,Standard Shipping
ORD-D427A958,12/4/25,"Hamburg, DE","New York, US",Atlantic,Sea,Auto Parts,12,15,13,0,On Time,None,0.68,0.3,2.09,8359.68,9952,Standard Shipping
ORD-5A2D5D80,9/19/24,"Mumbai, IN","Felixstowe, UK",Suez,Sea,Textiles,24,27,24,0,On Time,None,0.43,1.8,3.13,4357.93,6095,Standard Shipping
ORD-D94DCD31,6/10/24,"Mumbai, IN","Felixstowe, UK",Suez,Sea,Consumer Electronics,24,26,24,0,On Time,None,0.55,4.9,2.73,636.27,821,Standard Shipping
ORD-8D9C289F,7/24/24,"Shenzhen, CN","Rotterdam, NL",Suez,Sea,Raw Materials,28,31,27,0,On Time,None,0.15,5.1,2.22,2095.3,3644,Standard Shipping
ORD-0180F515,6/24/24,"Hamburg, DE","New York, US",Atlantic,Sea,Consumer Electronics,12,13,16,3,Late,Port Congestion,0.39,1.9,1.49,869.24,1137,Standard Shipping
ORD-7A11E65B,4/11/24,"Shanghai, CN","Los Angeles, US",Pacific,Sea,Textiles,18,19,17,0,On Time,None,0.28,9.9,2.26,5932.16,9269,Standard Shipping
ORD-766D842D,1/19/25,"Santos, BR","Shanghai, CN",Commodity,Sea,Textiles,35,38,35,0,On Time,None,0.8,4.4,5.02,6756.3,7507,Standard Shipping
ORD-94B7968B,8/20/24,"Tokyo, JP","Singapore, SG",Intra-Asia,Sea,Semiconductors,7,8,7,0,On Time,None,0.61,7.6,2.9,1514.2,1881,Standard Shipping
ORD-224E58B7,8/29/25,"Shenzhen, CN","Rotterdam, NL",Suez,Sea,Semiconductors,28,30,30,0,On Time,None,0.41,7.7,5.16,5718.26,8111,Standard Shipping
ORD-4DDBD3B7,11/6/24,"Shanghai, CN","Los Angeles, US",Pacific,Sea,Auto Parts,18,21,18,0,On Time,None,0.76,3.5,1.86,2968.24,3373,Standard Shipping
ORD-ACFF6A5C,11/10/25,"Hamburg, DE","New York, US",Atlantic,Sea,Semiconductors,12,13,12,0,On Time,None,0.21,5,4.86,5232.64,8649,Standard Shipping
ORD-C5529B06,9/7/24,"Mumbai, IN","Felixstowe, UK",Suez,Sea,Raw Materials,24,25,23,0,On Time,None,0.26,6,3.33,511.56,812,Standard Shipping
ORD-F5E9767E,11/1/25,"Shanghai, CN","Los Angeles, US",Pacific,Sea,Consumer Electronics,18,20,19,0,On Time,None,0.68,8.1,4.48,6770.4,8060,Standard Shipping
ORD-BB668140,9/8/24,"Shanghai, CN","Los Angeles, US",Pacific,Air,Pharmaceuticals,2,4,2,0,On Time,None,0.46,0.8,2.82,60987.85,7595,Standard Shipping
ORD-DAD9F6FF,1/30/24,"Shenzhen, CN","Rotterdam, NL",Suez,Sea,Auto Parts,28,31,28,0,On Time,None,0.2,7.8,3.35,4878,8130,Standard Shipping
ORD-C7F9D4A5,2/24/24,"Santos, BR","Shanghai, CN",Commodity,Air,Pharmaceuticals,4,7,4,0,On Time,None,0.52,2.2,3.92,54448.68,6513,Standard Shipping
ORD-0977C039,6/8/24,"Shanghai, CN","Los Angeles, US",Pacific,Sea,Textiles,18,21,18,0,On Time,None,0.77,7.7,4.22,5310,6000,Standard Shipping
ORD-8A016859,11/9/25,"Santos, BR","Shanghai, CN",Commodity,Sea,Auto Parts,35,37,34,0,On Time,None,0.36,7,1.78,4477.8,6585,Standard Shipping
ORD-516926D6,8/5/25,"Santos, BR","Shanghai, CN",Commodity,Air,Pharmaceuticals,4,5,4,0,On Time,None,0.76,6.4,3.72,36232.24,3743,Standard Shipping
ORD-A39CE916,10/11/24,"Shanghai, CN","Los Angeles, US",Pacific,Sea,Consumer Electronics,18,19,18,0,On Time,None,0.78,0.9,3.47,4156.3,4670,Standard Shipping
ORD-13C467C8,4/5/24,"Shenzhen, CN","Rotterdam, NL",Suez,Sea,Pharmaceuticals,28,31,28,0,On Time,None,0.78,8.6,3.41,2898.73,3257,Standard Shipping
ORD-4350B1A5,2/13/24,"Hamburg, DE","New York, US",Atlantic,Sea,Auto Parts,12,15,11,0,On Time,None,0.13,2.3,2.19,5254.5,9300,Standard Shipping
ORD-001103BF,7/24/25,"Shanghai, CN","Los Angeles, US",Pacific,Sea,Raw Materials,18,21,18,0,On Time,None,0.36,1.9,3.64,6170.32,9074,Standard Shipping
ORD-2172B9C1,7/3/25,"Shanghai, CN","Los Angeles, US",Pacific,Sea,Auto Parts,18,19,19,0,On Time,None,0.47,7.2,2.12,1958.04,2664,Standard Shipping
ORD-3DF9882D,9/18/25,"Santos, BR","Shanghai, CN",Commodity,Sea,Consumer Electronics,35,36,35,0,On Time,None,0.89,8.3,2.38,2969.19,3142,Standard Shipping
ORD-5D554087,2/14/24,"Santos, BR","Shanghai, CN",Commodity,Sea,Auto Parts,35,38,35,0,On Time,None,0.24,6.3,5.22,3831.6,6180,Standard Shipping
ORD-986AABC0,12/7/24,"Santos, BR","Shanghai, CN",Commodity,Sea,Consumer Electronics,35,36,40,4,Late,Port Congestion,0.33,2.5,1.39,4368.52,5972,Standard Shipping
ORD-FC866449,6/2/24,"Tokyo, JP","Singapore, SG",Intra-Asia,Sea,Perishable Foods,7,10,6,0,On Time,None,0.66,6.2,4.36,4300.23,5181,Standard Shipping
ORD-C51CFD41,11/15/25,"Shanghai, CN","Los Angeles, US",Pacific,Sea,Auto Parts,18,19,19,0,On Time,None,0.74,7.2,3.72,2123.67,2441,Standard Shipping
ORD-43977629,11/18/25,"Shenzhen, CN","Rotterdam, NL",Suez,Air,Pharmaceuticals,3,4,3,0,On Time,None,0.18,1.9,2.88,14790.71,2279,Standard Shipping
ORD-E294B11C,7/15/25,"Hamburg, DE","New York, US",Atlantic,Sea,Textiles,12,15,12,0,On Time,None,0.56,8.6,2.88,5127.72,6574,Standard Shipping
ORD-DA10D0C4,1/14/25,"Mumbai, IN","Felixstowe, UK",Suez,Air,Semiconductors,3,4,3,0,On Time,None,0.74,2.3,4.12,80885.64,8452,Standard Shipping
ORD-8892CB99,2/28/24,"Tokyo, JP","Singapore, SG",Intra-Asia,Sea,Consumer Electronics,7,8,7,0,On Time,None,0.11,3.3,1.05,4335.11,7811,Standard Shipping
ORD-EAD1262E,7/19/25,"Shenzhen, CN","Rotterdam, NL",Suez,Sea,Textiles,28,29,28,0,On Time,None,0.77,2.2,5.35,4165.69,4707,Standard Shipping
ORD-E6DDA64B,7/14/25,"Hamburg, DE","New York, US",Atlantic,Sea,Consumer Electronics,12,14,11,0,On Time,None,0.71,3.1,2.63,2022.08,2365,Standard Shipping
ORD-474488FC,12/17/25,"Santos, BR","Shanghai, CN",Commodity,Sea,Raw Materials,35,36,35,0,On Time,None,0.67,3.1,3.44,2528.38,3028,Standard Shipping
ORD-DF7E7360,11/14/25,"Mumbai, IN","Felixstowe, UK",Suez,Sea,Auto Parts,24,27,38,11,Late,Geopolitical Conflict (Route Diversion),0.89,4.9,3.83,1298.82,859,Re-routing
ORD-C0E103F1,8/19/25,"Mumbai, IN","Felixstowe, UK",Suez,Sea,Raw Materials,24,26,24,0,On Time,None,0.32,2.5,4.44,744.48,1128,Standard Shipping
ORD-16789A0F,1/6/25,"Tokyo, JP","Singapore, SG",Intra-Asia,Sea,Semiconductors,7,10,6,0,On Time,None,0.86,5.9,4.73,8371.86,9002,Standard Shipping
ORD-A76A1598,2/29/24,"Tokyo, JP","Singapore, SG",Intra-Asia,Sea,Textiles,7,9,13,4,Late,Port Congestion,0.45,0.5,1.71,3592.73,4505,Standard Shipping
ORD-6398DB36,5/18/25,"Tokyo, JP","Singapore, SG",Intra-Asia,Sea,Consumer Electronics,7,10,7,0,On Time,None,0.8,7.6,4.19,7457.4,8286,Standard Shipping
ORD-DE0DAEE7,4/9/24,"Shenzhen, CN","Rotterdam, NL",Suez,Sea,Raw Materials,28,30,28,0,On Time,None,0.87,6.8,1.39,536.69,574,Standard Shipping
ORD-A2264C5D,5/14/24,"Mumbai, IN","Felixstowe, UK",Suez,Sea,Consumer Electronics,24,25,42,17,Late,Geopolitical Conflict (Route Diversion),0.32,6,3.07,487.87,462,Re-routing
ORD-366FFACD,8/18/25,"Mumbai, IN","Felixstowe, UK",Suez,Sea,Consumer Electronics,24,26,23,0,On Time,None,0.11,0.3,2.95,59.94,108,Standard Shipping
ORD-B38C2015,12/8/25,"Shenzhen, CN","Rotterdam, NL",Suez,Sea,Perishable Foods,28,31,28,0,On Time,None,0.78,1.7,3.02,4395.71,4939,Standard Shipping
ORD-770B822D,11/1/25,"Mumbai, IN","Felixstowe, UK",Suez,Sea,Textiles,24,25,24,0,On Time,None,0.81,8.7,4.03,4660.75,5150,Standard Shipping
ORD-43A631D6,7/31/24,"Mumbai, IN","Felixstowe, UK",Suez,Sea,Raw Materials,24,27,25,0,On Time,None,0.31,8.9,1.96,3138.11,4791,Standard Shipping
ORD-7539D247,6/27/24,"Mumbai, IN","Felixstowe, UK",Suez,Sea,Textiles,24,25,24,0,On Time,None,0.47,2,2.98,577.71,786,Standard Shipping
ORD-F00257AE,7/4/24,"Shanghai, CN","Los Angeles, US",Pacific,Sea,Auto Parts,18,19,28,9,Late,Severe Weather (Typhoon/Storm),0.58,4.6,2.44,5889.92,6213,Standard Shipping
ORD-6D90BF6E,5/7/25,"Hamburg, DE","New York, US",Atlantic,Air,Pharmaceuticals,2,3,3,0,On Time,None,0.84,2.2,3.33,63250,6250,Standard Shipping
ORD-7F81F893,10/14/24,"Hamburg, DE","New York, US",Atlantic,Sea,Auto Parts,12,15,12,0,On Time,None,0.22,9.9,1.52,3426.98,5618,Standard Shipping
ORD-E4ABC037,2/29/24,"Mumbai, IN","Felixstowe, UK",Suez,Air,Semiconductors,3,5,1,0,On Time,None,0.3,3.4,0.97,45087.9,6306,Standard Shipping
ORD-066F5E5B,11/23/24,"Hamburg, DE","New York, US",Atlantic,Sea,Pharmaceuticals,12,14,12,0,On Time,None,0.3,5.1,2.1,1476.8,2272,Standard Shipping
ORD-73210F03,9/23/24,"Shenzhen, CN","Rotterdam, NL",Suez,Sea,Consumer Electronics,28,30,29,0,On Time,None,0.4,1.4,4.77,1990.8,2844,Standard Shipping
ORD-CEEDC3C5,3/9/25,"Santos, BR","Shanghai, CN",Commodity,Sea,Consumer Electronics,35,36,35,0,On Time,None,0.33,9.5,3.96,6373.36,9584,Standard Shipping
ORD-5B21E9B7,10/15/24,"Tokyo, JP","Singapore, SG",Intra-Asia,Air,Pharmaceuticals,2,3,2,0,On Time,None,0.19,8.5,2.33,50344.14,7692,Standard Shipping
ORD-D722FDEE,1/31/24,"Shanghai, CN","Los Angeles, US",Pacific,Sea,Auto Parts,18,19,26,7,Late,Port Congestion,0.44,4.5,1.16,1342.44,1695,Standard Shipping
ORD-CA6AEDBB,4/9/25,"Tokyo, JP","Singapore, SG",Intra-Asia,Sea,Semiconductors,7,9,7,0,On Time,None,0.21,1.9,4.47,5344.57,8834,Standard Shipping
ORD-39D699F1,11/5/25,"Shenzhen, CN","Rotterdam, NL",Suez,Air,Pharmaceuticals,3,4,3,0,On Time,None,0.3,9,3.5,37687.65,5271,Standard Shipping
ORD-F9345DAE,3/10/25,"Hamburg, DE","New York, US",Atlantic,Sea,Consumer Electronics,12,15,12,0,On Time,None,0.38,5.6,1.87,2686.86,3894,Standard Shipping
ORD-E44DF3A9,5/27/25,"Santos, BR","Shanghai, CN",Commodity,Sea,Raw Materials,35,38,35,0,On Time,None,0.83,4.7,3.57,4974.86,5437,Standard Shipping
ORD-DFF1D457,11/14/24,"Shenzhen, CN","Rotterdam, NL",Suez,Sea,Perishable Foods,28,30,44,14,Late,Geopolitical Conflict (Route Diversion),0.76,3.7,5.21,10054.53,7141,Re-routing
ORD-4FD61538,3/2/25,"Shenzhen, CN","Rotterdam, NL",Suez,Sea,Consumer Electronics,28,30,28,0,On Time,None,0.7,7.8,2.52,1841.1,2166,Standard Shipping
ORD-885F404E,1/16/24,"Shenzhen, CN","Rotterdam, NL",Suez,Sea,Textiles,28,31,27,0,On Time,None,0.26,4.2,3.07,5431.86,8622,Standard Shipping
ORD-DB0AEAE0,8/25/25,"Tokyo, JP","Singapore, SG",Intra-Asia,Sea,Perishable Foods,7,9,8,0,On Time,None,0.48,2.1,2.65,3531.28,4772,Standard Shipping
ORD-CA6B7D3D,3/25/24,"Hamburg, DE","New York, US",Atlantic,Sea,Auto Parts,12,13,13,0,On Time,None,0.68,7.2,5.3,5289.48,6297,Standard Shipping
ORD-87F2A02B,9/12/24,"Hamburg, DE","New York, US",Atlantic,Sea,Raw Materials,12,13,12,0,On Time,None,0.48,6.7,4.7,3173.86,4289,Standard Shipping
ORD-BD736596,7/19/24,"Shanghai, CN","Los Angeles, US",Pacific,Sea,Pharmaceuticals,18,19,19,0,On Time,None,0.75,4.8,0,8052.62,9203,Standard Shipping
ORD-B22F1307,6/21/24,"Shenzhen, CN","Rotterdam, NL",Suez,Air,Pharmaceuticals,3,5,3,0,On Time,None,0.54,4.5,2.8,48533.1,5730,Standard Shipping
ORD-2F4DF660,3/28/24,"Shenzhen, CN","Rotterdam, NL",Suez,Sea,Perishable Foods,28,31,28,0,On Time,None,0.65,9.9,3.09,1655.77,2007,Standard Shipping
ORD-B4B57F56,10/30/24,"Shenzhen, CN","Rotterdam, NL",Suez,Sea,Pharmaceuticals,28,31,28,0,On Time,None,0.12,5.2,3.13,3525.76,6296,Standard Shipping
ORD-585CC46A,3/3/24,"Tokyo, JP","Singapore, SG",Intra-Asia,Sea,Auto Parts,7,10,9,0,On Time,None,0.41,1,3.2,109.27,155,Standard Shipping
ORD-E1880C24,2/5/24,"Tokyo, JP","Singapore, SG",Intra-Asia,Sea,Consumer Electronics,7,10,14,4,Late,Port Congestion,0.2,4,5.86,3057.78,4633,Standard Shipping
ORD-074F4A04,6/3/24,"Mumbai, IN","Felixstowe, UK",Suez,Sea,Perishable Foods,24,25,23,0,On Time,None,0.66,4.3,4.41,6675.69,8043,Standard Shipping
ORD-8A3BF5FD,12/17/25,"Mumbai, IN","Felixstowe, UK",Suez,Sea,Consumer Electronics,24,26,23,0,On Time,None,0.26,5.9,3.68,6293.07,9989,Standard Shipping
ORD-90578B6E,5/5/25,"Mumbai, IN","Felixstowe, UK",Suez,Sea,Semiconductors,24,27,24,0,On Time,None,0.22,3.8,3.4,4678.09,7669,Standard Shipping
ORD-8B1EFE5F,12/28/25,"Tokyo, JP","Singapore, SG",Intra-Asia,Sea,Textiles,7,8,7,0,On Time,None,0.58,8.3,3.45,5319.07,6733,Standard Shipping
ORD-7591102A,1/23/24,"Shenzhen, CN","Rotterdam, NL",Suez,Sea,Auto Parts,28,31,28,0,On Time,None,0.81,3.3,2.69,3553.93,3927,Standard Shipping
ORD-C8A980B5,4/25/24,"Mumbai, IN","Felixstowe, UK",Suez,Air,Semiconductors,3,5,3,0,On Time,None,0.68,6.5,4.19,16992.36,1839,Standard Shipping
ORD-C5A4F441,5/20/24,"Santos, BR","Shanghai, CN",Commodity,Sea,Auto Parts,35,38,40,2,Late,Port Congestion,0.25,4.3,3.53,3033.93,4413,Standard Shipping
